movieId,rating_count,average_rating,title,genres,year,clean_title
331,2,3.0,Tom & Viv (1994),Drama,1994.0,Tom & Viv
332,12,2.8333333333333335,Village of the Damned (1995),Horror|Sci-Fi,1995.0,Village of the Damned
333,50,3.78,Tommy Boy (1995),Comedy,1995.0,Tommy Boy
334,5,4.2,Vanya on 42nd Street (1994),Drama,1994.0,Vanya on 42nd Street
335,2,3.5,Underneath (1995),Mystery|Thriller,1995.0,Underneath
336,1,3.0,"Walking Dead, The (1995)",Drama|War,1995.0,"Walking Dead, The"
337,77,3.7662337662337664,What's Eating Gilbert Grape (1993),Drama,1993.0,What's Eating Gilbert Grape
338,19,2.8421052631578947,Virtuosity (1995),Action|Sci-Fi|Thriller,1995.0,Virtuosity
339,98,3.4693877551020407,While You Were Sleeping (1995),Comedy|Romance,1995.0,While You Were Sleeping
340,5,3.4,"War, The (1994)",Adventure|Drama|War,1994.0,"War, The"
341,2,4.0,Double Happiness (1994),Drama,1994.0,Double Happiness
342,33,3.272727272727273,Muriel's Wedding (1994),Comedy,1994.0,Muriel's Wedding
343,5,2.9,"Baby-Sitters Club, The (1995)",Children,1995.0,"Baby-Sitters Club, The"
344,161,3.040372670807453,Ace Ventura: Pet Detective (1994),Comedy,1994.0,Ace Ventura: Pet Detective
345,36,3.5972222222222223,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,1994.0,"Adventures of Priscilla, Queen of the Desert, The"
346,6,3.5,Backbeat (1993),Drama|Musical,1993.0,Backbeat
347,6,3.5,Bitter Moon (1992),Drama|Film-Noir|Romance,1992.0,Bitter Moon
348,30,3.5833333333333335,Bullets Over Broadway (1994),Comedy,1994.0,Bullets Over Broadway
349,110,3.6045454545454545,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,1994.0,Clear and Present Danger
350,57,3.3859649122807016,"Client, The (1994)",Drama|Mystery|Thriller,1994.0,"Client, The"
351,17,3.176470588235294,"Corrina, Corrina (1994)",Comedy|Drama|Romance,1994.0,"Corrina, Corrina"
352,2,2.5,Crooklyn (1994),Comedy|Drama,1994.0,Crooklyn
353,64,3.609375,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,1994.0,"Crow, The"
354,6,3.3333333333333335,Cobb (1994),Drama,1994.0,Cobb
355,42,2.357142857142857,"Flintstones, The (1994)",Children|Comedy|Fantasy,1994.0,"Flintstones, The"
356,329,4.164133738601824,Forrest Gump (1994),Comedy|Drama|Romance|War,1994.0,Forrest Gump
357,103,3.5194174757281553,Four Weddings and a Funeral (1994),Comedy|Romance,1994.0,Four Weddings and a Funeral
358,9,2.6666666666666665,Higher Learning (1995),Drama,1995.0,Higher Learning
359,1,3.0,I Like It Like That (1994),Comedy|Drama|Romance,1994.0,I Like It Like That
360,8,2.6875,I Love Trouble (1994),Action|Comedy,1994.0,I Love Trouble
361,17,3.0588235294117645,It Could Happen to You (1994),Comedy|Drama|Romance,1994.0,It Could Happen to You
362,34,3.5294117647058822,"Jungle Book, The (1994)",Adventure|Children|Romance,1994.0,"Jungle Book, The"
363,2,4.0,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary,1993.0,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die)"
364,172,3.941860465116279,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,1994.0,"Lion King, The"
365,4,3.25,Little Buddha (1993),Drama,1993.0,Little Buddha
366,12,2.9166666666666665,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller,1994.0,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A)"
367,157,3.1847133757961785,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,1994.0,"Mask, The"
368,74,3.5,Maverick (1994),Adventure|Comedy|Western,1994.0,Maverick
369,2,4.0,Mrs. Parker and the Vicious Circle (1994),Drama,1994.0,Mrs. Parker and the Vicious Circle
370,58,3.060344827586207,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy,1994.0,Naked Gun 33 1/3: The Final Insult
371,21,3.3095238095238093,"Paper, The (1994)",Comedy|Drama,1994.0,"Paper, The"
372,21,2.761904761904762,Reality Bites (1994),Comedy|Drama|Romance,1994.0,Reality Bites
373,11,3.6363636363636362,Red Rock West (1992),Thriller,1992.0,Red Rock West
374,25,2.2,Richie Rich (1994),Children|Comedy,1994.0,Richie Rich
376,40,3.25,"River Wild, The (1994)",Action|Thriller,1994.0,"River Wild, The"
377,171,3.5292397660818713,Speed (1994),Action|Romance|Thriller,1994.0,Speed
378,7,2.7857142857142856,Speechless (1994),Comedy|Romance,1994.0,Speechless
379,21,2.5,Timecop (1994),Action|Sci-Fi|Thriller,1994.0,Timecop
380,178,3.497191011235955,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,1994.0,True Lies
381,11,3.8181818181818183,When a Man Loves a Woman (1994),Drama|Romance,1994.0,When a Man Loves a Woman
382,16,3.15625,Wolf (1994),Drama|Horror|Romance|Thriller,1994.0,Wolf
383,21,3.0952380952380953,Wyatt Earp (1994),Western,1994.0,Wyatt Earp
384,2,3.25,Bad Company (1995),Action|Crime|Drama,1995.0,Bad Company
385,1,4.0,"Man of No Importance, A (1994)",Drama,1994.0,"Man of No Importance, A"
386,1,3.0,S.F.W. (1994),Drama,1994.0,S.F.W.
387,4,2.375,"Low Down Dirty Shame, A (1994)",Action|Comedy,1994.0,"Low Down Dirty Shame, A"
388,2,3.0,Boys Life (1995),Drama,1995.0,Boys Life
389,2,4.5,"Colonel Chabert, Le (1994)",Drama|Romance|War,1994.0,"Colonel Chabert, Le"
390,5,3.7,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama,1965.0,Faster Pussycat! Kill! Kill!
391,1,4.5,Jason's Lyric (1994),Crime|Drama,1994.0,Jason's Lyric
393,10,2.5,Street Fighter (1994),Action|Adventure|Fantasy,1994.0,Street Fighter
405,12,2.4166666666666665,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Action|Fantasy,1994.0,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension)
406,1,3.0,Federal Hill (1994),Drama,1994.0,Federal Hill
407,8,3.4375,In the Mouth of Madness (1995),Horror|Thriller,1995.0,In the Mouth of Madness
408,2,3.0,8 Seconds (1994),Drama,1994.0,8 Seconds
409,1,2.0,Above the Rim (1994),Crime|Drama,1994.0,Above the Rim
410,84,3.1011904761904763,Addams Family Values (1993),Children|Comedy|Fantasy,1993.0,Addams Family Values
412,15,3.5,"Age of Innocence, The (1993)",Drama,1993.0,"Age of Innocence, The"
413,26,2.7884615384615383,Airheads (1994),Comedy,1994.0,Airheads
414,6,2.3333333333333335,"Air Up There, The (1994)",Comedy,1994.0,"Air Up There, The"
415,16,2.53125,Another Stakeout (1993),Comedy|Thriller,1993.0,Another Stakeout
416,8,2.5,Bad Girls (1994),Western,1994.0,Bad Girls
417,13,3.6923076923076925,Barcelona (1994),Comedy|Romance,1994.0,Barcelona
418,2,3.0,Being Human (1993),Drama,1993.0,Being Human
419,20,2.675,"Beverly Hillbillies, The (1993)",Comedy,1993.0,"Beverly Hillbillies, The"
420,59,2.7203389830508473,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,1994.0,Beverly Hills Cop III
421,12,3.2083333333333335,Black Beauty (1994),Adventure|Children|Drama,1994.0,Black Beauty
422,5,3.2,Blink (1994),Thriller,1994.0,Blink
423,10,2.85,Blown Away (1994),Action|Thriller,1994.0,Blown Away
424,3,1.8333333333333333,Blue Chips (1994),Drama,1994.0,Blue Chips
425,2,3.75,Blue Sky (1994),Drama|Romance,1994.0,Blue Sky
426,7,3.142857142857143,Body Snatchers (1993),Horror|Sci-Fi|Thriller,1993.0,Body Snatchers
427,12,2.5416666666666665,Boxing Helena (1993),Drama|Mystery|Romance|Thriller,1993.0,Boxing Helena
428,18,3.7222222222222223,"Bronx Tale, A (1993)",Drama,1993.0,"Bronx Tale, A"
429,6,2.0,Cabin Boy (1994),Comedy,1994.0,Cabin Boy
430,2,3.75,Calendar Girl (1993),Comedy|Drama,1993.0,Calendar Girl
431,42,3.738095238095238,Carlito's Way (1993),Crime|Drama,1993.0,Carlito's Way
432,55,2.6454545454545455,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,1994.0,City Slickers II: The Legend of Curly's Gold
433,8,2.75,Clean Slate (1994),Comedy,1994.0,Clean Slate
434,101,3.0346534653465347,Cliffhanger (1993),Action|Adventure|Thriller,1993.0,Cliffhanger
435,63,2.4206349206349205,Coneheads (1993),Comedy|Sci-Fi,1993.0,Coneheads
436,7,2.5714285714285716,Color of Night (1994),Drama|Thriller,1994.0,Color of Night
437,9,2.1666666666666665,Cops and Robbersons (1994),Comedy,1994.0,Cops and Robbersons
438,7,2.7142857142857144,"Cowboy Way, The (1994)",Action|Comedy|Drama,1994.0,"Cowboy Way, The"
440,76,3.5460526315789473,Dave (1993),Comedy|Romance,1993.0,Dave
441,42,3.9285714285714284,Dazed and Confused (1993),Comedy,1993.0,Dazed and Confused
442,81,3.0925925925925926,Demolition Man (1993),Action|Adventure|Sci-Fi,1993.0,Demolition Man
444,6,2.3333333333333335,Even Cowgirls Get the Blues (1993),Comedy|Romance,1993.0,Even Cowgirls Get the Blues
445,12,3.0,Fatal Instinct (1993),Comedy,1993.0,Fatal Instinct
446,9,3.8333333333333335,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance,1993.0,Farewell My Concubine (Ba wang bie ji)
448,8,3.625,Fearless (1993),Drama,1993.0,Fearless
449,1,1.0,Fear of a Black Hat (1994),Comedy,1994.0,Fear of a Black Hat
450,7,3.0,With Honors (1994),Comedy|Drama,1994.0,With Honors
451,1,4.0,Flesh and Bone (1993),Drama|Mystery|Romance,1993.0,Flesh and Bone
452,3,3.0,Widows' Peak (1994),Drama,1994.0,Widows' Peak
453,5,2.8,For Love or Money (1993),Comedy|Romance,1993.0,For Love or Money
454,101,3.5346534653465347,"Firm, The (1993)",Drama|Thriller,1993.0,"Firm, The"
455,37,2.391891891891892,Free Willy (1993),Adventure|Children|Drama,1993.0,Free Willy
456,4,3.75,Fresh (1994),Crime|Drama|Thriller,1994.0,Fresh
457,190,3.9921052631578946,"Fugitive, The (1993)",Thriller,1993.0,"Fugitive, The"
458,5,2.8,Geronimo: An American Legend (1993),Drama|Western,1993.0,Geronimo: An American Legend
459,6,2.25,"Getaway, The (1994)",Action|Adventure|Crime|Drama|Romance|Thriller,1994.0,"Getaway, The"
460,3,2.6666666666666665,Getting Even with Dad (1994),Comedy,1994.0,Getting Even with Dad
461,4,2.75,Go Fish (1994),Drama|Romance,1994.0,Go Fish
464,10,2.9,Hard Target (1993),Action|Adventure|Crime|Thriller,1993.0,Hard Target
466,60,2.8666666666666667,Hot Shots! Part Deux (1993),Action|Comedy|War,1993.0,Hot Shots! Part Deux
467,1,5.0,Live Nude Girls (1995),Comedy,1995.0,Live Nude Girls
468,22,3.2045454545454546,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy|Romance,1995.0,"Englishman Who Went Up a Hill But Came Down a Mountain, The"
469,5,3.4,"House of the Spirits, The (1993)",Drama|Romance,1993.0,"House of the Spirits, The"
470,1,1.0,House Party 3 (1994),Comedy,1994.0,House Party 3
471,40,3.55,"Hudsucker Proxy, The (1994)",Comedy,1994.0,"Hudsucker Proxy, The"
472,6,2.5833333333333335,I'll Do Anything (1994),Comedy|Drama,1994.0,I'll Do Anything
473,7,1.8571428571428572,In the Army Now (1994),Comedy|War,1994.0,In the Army Now
474,70,3.692857142857143,In the Line of Fire (1993),Action|Thriller,1993.0,In the Line of Fire
475,25,4.3,In the Name of the Father (1993),Drama,1993.0,In the Name of the Father
476,1,1.0,"Inkwell, The (1994)",Comedy|Drama,1994.0,"Inkwell, The"
477,17,3.3823529411764706,What's Love Got to Do with It? (1993),Drama|Musical,1993.0,What's Love Got to Do with It?
478,1,2.5,Jimmy Hollywood (1994),Comedy|Crime|Drama,1994.0,Jimmy Hollywood
479,4,2.25,Judgment Night (1993),Action|Crime|Thriller,1993.0,Judgment Night
480,238,3.75,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,1993.0,Jurassic Park
481,19,3.1578947368421053,Kalifornia (1993),Drama|Thriller,1993.0,Kalifornia
482,8,3.625,Killing Zoe (1994),Crime|Drama|Thriller,1994.0,Killing Zoe
484,2,3.0,Lassie (1994),Adventure|Children,1994.0,Lassie
485,53,2.9339622641509435,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy,1993.0,Last Action Hero
486,3,3.0,Life with Mikey (1993),Comedy,1993.0,Life with Mikey
487,4,2.5,Lightning Jack (1994),Comedy|Western,1994.0,Lightning Jack
488,1,3.0,M. Butterfly (1993),Drama|Romance,1993.0,M. Butterfly
489,11,2.8636363636363638,Made in America (1993),Comedy,1993.0,Made in America
490,12,3.0,Malice (1993),Thriller,1993.0,Malice
491,17,3.2941176470588234,"Man Without a Face, The (1993)",Drama,1993.0,"Man Without a Face, The"
492,14,3.75,Manhattan Murder Mystery (1993),Comedy|Mystery,1993.0,Manhattan Murder Mystery
493,12,3.6666666666666665,Menace II Society (1993),Action|Crime|Drama,1993.0,Menace II Society
494,41,3.3780487804878048,Executive Decision (1996),Action|Adventure|Thriller,1996.0,Executive Decision
495,1,5.0,In the Realm of the Senses (Ai no corrida) (1976),Drama,1976.0,In the Realm of the Senses (Ai no corrida)
496,1,5.0,What Happened Was... (1994),Comedy|Drama|Romance|Thriller,1994.0,What Happened Was...
497,43,3.813953488372093,Much Ado About Nothing (1993),Comedy|Romance,1993.0,Much Ado About Nothing
499,2,2.5,Mr. Wonderful (1993),Comedy|Romance,1993.0,Mr. Wonderful
500,144,3.388888888888889,Mrs. Doubtfire (1993),Comedy|Drama,1993.0,Mrs. Doubtfire
501,6,3.6666666666666665,Naked (1993),Drama,1993.0,Naked
502,15,2.3666666666666667,"Next Karate Kid, The (1994)",Action|Children|Romance,1994.0,"Next Karate Kid, The"
504,2,3.0,No Escape (1994),Action|Drama|Sci-Fi,1994.0,No Escape
505,7,2.2142857142857144,North (1994),Comedy,1994.0,North
506,2,4.5,Orlando (1992),Drama|Fantasy|Romance,1992.0,Orlando
507,13,3.3846153846153846,"Perfect World, A (1993)",Crime|Drama|Thriller,1993.0,"Perfect World, A"
508,66,3.6136363636363638,Philadelphia (1993),Drama,1993.0,Philadelphia
509,61,3.540983606557377,"Piano, The (1993)",Drama|Romance,1993.0,"Piano, The"
510,1,3.0,Poetic Justice (1993),Drama,1993.0,Poetic Justice
511,2,3.0,"Program, The (1993)",Action|Drama,1993.0,"Program, The"
512,4,3.0,"Puppet Masters, The (1994)",Horror|Sci-Fi,1994.0,"Puppet Masters, The"
513,4,3.375,Radioland Murders (1994),Comedy|Mystery|Romance,1994.0,Radioland Murders
514,18,3.4166666666666665,"Ref, The (1994)",Comedy,1994.0,"Ref, The"
515,24,3.6041666666666665,"Remains of the Day, The (1993)",Drama|Romance,1993.0,"Remains of the Day, The"
516,18,3.0555555555555554,Renaissance Man (1994),Comedy|Drama,1994.0,Renaissance Man
517,9,3.2777777777777777,Rising Sun (1993),Action|Drama|Mystery,1993.0,Rising Sun
518,4,2.375,"Road to Wellville, The (1994)",Comedy,1994.0,"Road to Wellville, The"
519,21,2.4047619047619047,RoboCop 3 (1993),Action|Crime|Drama|Sci-Fi|Thriller,1993.0,RoboCop 3
520,69,3.130434782608696,Robin Hood: Men in Tights (1993),Comedy,1993.0,Robin Hood: Men in Tights
521,3,3.1666666666666665,Romeo Is Bleeding (1993),Crime|Thriller,1993.0,Romeo Is Bleeding
522,7,3.2857142857142856,Romper Stomper (1992),Action|Drama,1992.0,Romper Stomper
523,4,3.5,Ruby in Paradise (1993),Drama,1993.0,Ruby in Paradise
524,34,3.485294117647059,Rudy (1993),Drama,1993.0,Rudy
526,1,4.0,"Savage Nights (Nuits fauves, Les) (1992)",Drama,1992.0,"Savage Nights (Nuits fauves, Les)"
527,220,4.225,Schindler's List (1993),Drama|War,1993.0,Schindler's List
528,3,2.3333333333333335,"Scout, The (1994)",Comedy|Drama,1994.0,"Scout, The"
529,40,3.875,Searching for Bobby Fischer (1993),Drama,1993.0,Searching for Bobby Fischer
531,24,3.25,"Secret Garden, The (1993)",Children|Drama,1993.0,"Secret Garden, The"
532,16,3.0,Serial Mom (1994),Comedy|Crime|Horror,1994.0,Serial Mom
533,18,2.888888888888889,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,1994.0,"Shadow, The"
534,14,3.607142857142857,Shadowlands (1993),Drama|Romance,1993.0,Shadowlands
535,15,3.2666666666666666,Short Cuts (1993),Drama,1993.0,Short Cuts
536,3,3.3333333333333335,"Simple Twist of Fate, A (1994)",Drama,1994.0,"Simple Twist of Fate, A"
537,12,3.1666666666666665,Sirens (1994),Drama,1994.0,Sirens
538,12,3.5833333333333335,Six Degrees of Separation (1993),Drama,1993.0,Six Degrees of Separation
539,106,3.4716981132075473,Sleepless in Seattle (1993),Comedy|Drama|Romance,1993.0,Sleepless in Seattle
540,18,2.6666666666666665,Sliver (1993),Thriller,1993.0,Sliver
541,124,4.100806451612903,Blade Runner (1982),Action|Sci-Fi|Thriller,1982.0,Blade Runner
542,14,2.7857142857142856,Son in Law (1993),Comedy|Drama|Romance,1993.0,Son in Law
543,41,3.317073170731707,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,1993.0,So I Married an Axe Murderer
544,8,2.4375,Striking Distance (1993),Action|Crime,1993.0,Striking Distance
546,21,2.0,Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,1993.0,Super Mario Bros.
547,2,3.25,Surviving the Game (1994),Action|Adventure|Thriller,1994.0,Surviving the Game
548,6,2.75,Terminal Velocity (1994),Action|Mystery|Thriller,1994.0,Terminal Velocity
549,2,4.5,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical,1993.0,Thirty-Two Short Films About Glenn Gould
550,5,3.4,Threesome (1994),Comedy|Romance,1994.0,Threesome
551,93,3.553763440860215,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,1993.0,"Nightmare Before Christmas, The"
552,61,3.262295081967213,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,1993.0,"Three Musketeers, The"
553,65,3.8153846153846156,Tombstone (1993),Action|Drama|Western,1993.0,Tombstone
555,65,3.8,True Romance (1993),Crime|Thriller,1993.0,True Romance
556,6,3.3333333333333335,"War Room, The (1993)",Documentary,1993.0,"War Room, The"
558,8,2.9375,"Pagemaster, The (1994)",Action|Adventure|Animation|Children|Fantasy,1994.0,"Pagemaster, The"
562,23,3.5434782608695654,Welcome to the Dollhouse (1995),Comedy|Drama,1995.0,Welcome to the Dollhouse
563,1,4.0,Germinal (1993),Drama|Romance,1993.0,Germinal
564,2,1.5,Chasers (1994),Comedy,1994.0,Chasers
567,3,2.0,Kika (1993),Comedy|Drama,1993.0,Kika
568,2,3.5,Bhaji on the Beach (1993),Comedy|Drama,1993.0,Bhaji on the Beach
569,6,2.6666666666666665,Little Big League (1994),Comedy|Drama,1994.0,Little Big League
573,1,3.5,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",Drama,1992.0,"Ciao, Professore! (Io speriamo che me la cavo)"
574,4,3.25,Spanking the Monkey (1994),Comedy|Drama,1994.0,Spanking the Monkey
575,16,2.65625,"Little Rascals, The (1994)",Children|Comedy,1994.0,"Little Rascals, The"
577,4,2.125,Andre (1994),Adventure|Children|Drama,1994.0,Andre
579,1,3.0,"Escort, The (Scorta, La) (1993)",Crime|Thriller,1993.0,"Escort, The (Scorta, La)"
580,5,2.8,Princess Caraboo (1994),Drama,1994.0,Princess Caraboo
581,4,4.0,"Celluloid Closet, The (1995)",Documentary,1995.0,"Celluloid Closet, The"
583,1,4.0,Dear Diary (Caro Diario) (1994),Comedy|Drama,1994.0,Dear Diary (Caro Diario)
585,36,2.736111111111111,"Brady Bunch Movie, The (1995)",Comedy,1995.0,"Brady Bunch Movie, The"
586,116,2.9956896551724137,Home Alone (1990),Children|Comedy,1990.0,Home Alone
587,115,3.4347826086956523,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller,1990.0,Ghost
588,183,3.7923497267759565,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,1992.0,Aladdin
589,224,3.970982142857143,Terminator 2: Judgment Day (1991),Action|Sci-Fi,1991.0,Terminator 2: Judgment Day
590,164,3.8353658536585367,Dances with Wolves (1990),Adventure|Drama|Western,1990.0,Dances with Wolves
592,189,3.4285714285714284,Batman (1989),Action|Crime|Thriller,1989.0,Batman
593,279,4.161290322580645,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller,1991.0,"Silence of the Lambs, The"
594,77,3.616883116883117,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical,1937.0,Snow White and the Seven Dwarfs
595,146,3.7705479452054793,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,1991.0,Beauty and the Beast
596,60,3.45,Pinocchio (1940),Animation|Children|Fantasy|Musical,1940.0,Pinocchio
597,135,3.4851851851851854,Pretty Woman (1990),Comedy|Romance,1990.0,Pretty Woman
599,11,3.8181818181818183,"Wild Bunch, The (1969)",Adventure|Western,1969.0,"Wild Bunch, The"
600,1,4.0,Love and a .45 (1994),Action|Comedy|Crime,1994.0,Love and a .45
602,1,4.0,"Great Day in Harlem, A (1994)",Documentary,1994.0,"Great Day in Harlem, A"
605,10,3.0,One Fine Day (1996),Drama|Romance,1996.0,One Fine Day
606,4,3.0,Candyman: Farewell to the Flesh (1995),Fantasy|Horror,1995.0,Candyman: Farewell to the Flesh
608,181,4.116022099447513,Fargo (1996),Comedy|Crime|Drama|Thriller,1996.0,Fargo
609,14,3.5714285714285716,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children,1996.0,Homeward Bound II: Lost in San Francisco
610,33,3.5454545454545454,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,1981.0,Heavy Metal
611,6,2.4166666666666665,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi,1996.0,Hellraiser: Bloodline
612,6,2.5,"Pallbearer, The (1996)",Comedy,1996.0,"Pallbearer, The"
613,8,3.1875,Jane Eyre (1996),Drama|Romance,1996.0,Jane Eyre
